judge,artist,song,vote
D7,Fill Lake,"Be not afeard, the isle is full of noises",0
D7,Happy Birdy,大球滚动,0
D7,Ice Paper,鸦雀无声,1
D7,J.Sheon,输情歌,2
D7,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D7,Matt Force,告别,0
D7,Nerve Passeger,中环留念,0
D7,per se,庆祝无意义,0
D7,SoulFa,R.U.M.O.R.S,0
D7,イルカポリス 海豚刑警,安平之光,0
D7,丁世光,你的家,0
D7,丁世光,月食,0
D7,丁世光/叶喜儿,低潮期,0
D7,上海彩虹室内合唱团,我有一个装满星星的口袋,1
D7,不优雅,停在空中,0
D7,尹吾,我承认,0
D7,九连真人,莫欺少年穷,0
D7,五条人,匈奴王,0
D7,伍佰&China Blue,让水倒流,2
D7,佛跳墙,关你屁事,0
D7,佛跳墙,无名氏,2
D7,傻子与白痴,5:10a.m.,0
D7,傻子与白痴,夜长梦少,0
D7,傻子与白痴,象牙舟,0
D7,全家福合唱团,感恩节,0
D7,全家福合唱团,爱上福利社,0
D7,凹与山/李漫,一切好事都会发生,0
D7,刘柏辛,Manta,2
D7,卢凯彤,光,0
D7,卢凯彤,光之外,0
D7,卢凯彤,圆谎,0
D7,发光曲线,无限引擎,0
D7,发光曲线,灰烬霓虹,0
D7,发光曲线,荒野星,0
D7,右侧合流,躲猫猫,0
D7,吉克隽逸,Looking for Trouble,3
D7,吴建京,灰沙燕,0
D7,吴林峰,下一束光,1
D7,吴青峰,Outsider,0
D7,吴青峰,水仙花之死,1
D7,告五人,爱人错过,0
D7,周华健,少年,1
D7,唐汉霄/周深,末日飞船,4
D7,好妹妹,云野,0
D7,安溥 anpu,ZOEA,0
D7,宋念宇,默念你,0
D7,宝石Gem,野狼Disco,0
D7,宫阁,夕阳·日落,0
D7,家家/方大同,在家里,0
D7,巧克力工厂Chocolate Factory,大肚子飞行员,0
D7,张艺兴,honey,0
D7,方皓玟,人话,0
D7,方皓玟,愿,0
D7,无妄合作社,在围城时与你失散,0
D7,曾轶可,雌雄同体,0
D7,曾轶可,水的记忆,0
D7,李亮辰,渡河,0
D7,李靖筠,第三颗行星,0
D7,杨乃文,在爱和你之间,0
D7,杨乃文/许钧,不再,2
D7,林二汶,最后的信仰,0
D7,林俊杰,将故事写成我们,0
D7,林宥嘉,别让我走远,0
D7,梁静茹,太阳如常升起 I,0
D7,梁静茹,我好吗,0
D7,椅子乐团,城市潜水,0
D7,橘子海,夏日漱石,0
D7,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D7,海朋森,草莓,0
D7,灭火器,双城记,2
D7,焦迈奇,我的名字,0
D7,焦迈奇,松鼠,0
D7,爱是唯一,Darling,0
D7,爱是唯一,Sunshine,0
D7,王若琳,我只在乎你,0
D7,王诗安,太空农场,0
D7,白纸扇,东莞,0
D7,百合花,一枝草,0
D7,祁紫檀,这世上美的事物总让人心碎,2
D7,粉红A,香港香港,0
D7,自闭电台,寻找小羊,0
D7,脏手指,滥情三部曲,0
D7,苏紫旭&The Paramecia,爱的匕首,1
D7,苏紫旭&The Paramecia,当年星,1
D7,苏紫旭&The Paramecia,混乱之子,0
D7,茄子蛋,孤独的人我们一起出发,0
D7,莫宰羊,健康快乐,0
D7,落日飞车,我是一只鱼,0
D7,落日飞车,Vanilla,0
D7,蔡旻佑/艾怡良,伎俩,0
D7,袁娅维,我爱,0
D7,袁娅维,来,1
D7,裘德,颁奖的时候我要缺席,1
D7,许廷铿,十,0
D7,谢安琪,773312,0
D7,路嘉欣,落落大方,0
D7,还潮,舟宿渡夏目漱石,0
D7,邓小巧,精神喂饲,3
D7,邓紫棋,句号,2
D7,邱比,叶柏,0
D7,邱比,柔黄,0
D7,郁可唯,路过人间,2
D7,郑宜农,千千万万,0
D7,陈家麟Whle,Pluto,1
D7,陈楚生,趋光号,1
D7,陈珊妮/吕士轩,成为一个厉害的普通人,0
D7,鬼卞,佳人,3
D7,魏如萱,Ophelia,0
D7,魏如萱,彼个所在,0
D7,魏如萱/岑宁儿,星期三或礼拜三,0
D7,鹿晗,夜的尽头,0
D7,鲁向卉,嘲笑孤单,0
D7,麦浚龙/黎明,忘记和记,2
D7,黎忘年,宝石,0
D7,3unshine,巴拉,0
D8,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D8,9m88,爱情雨,0
D8,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D8,Atta Girl,九月,0
D8,deca joins,雾,0
D8,Dusty Bottle,You Don't Know Me,0
D8,Fill Lake,"Be not afeard, the isle is full of noises",0
D8,Happy Birdy,大球滚动,0
D8,Ice Paper,鸦雀无声,3
D8,J.Sheon,输情歌,0
D8,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D8,Matt Force,告别,0
D8,Nerve Passeger,中环留念,0
D8,per se,庆祝无意义,0
D8,SoulFa,R.U.M.O.R.S,0
D8,イルカポリス 海豚刑警,安平之光,0
D8,丁世光,你的家,0
D8,丁世光,月食,0
D8,丁世光/叶喜儿,低潮期,0
D8,上海彩虹室内合唱团,我有一个装满星星的口袋,3
D8,不优雅,停在空中,0
D8,尹吾,我承认,0
D8,九连真人,莫欺少年穷,5
D8,五条人,匈奴王,1
D8,伍佰&China Blue,让水倒流,0
D8,佛跳墙,关你屁事,0
D8,佛跳墙,无名氏,0
D8,傻子与白痴,5:10a.m.,3
D8,傻子与白痴,夜长梦少,0
D8,傻子与白痴,象牙舟,0
D8,全家福合唱团,感恩节,0
D8,全家福合唱团,爱上福利社,0
D8,凹与山/李漫,一切好事都会发生,0
D8,刘柏辛,Manta,0
D8,卢凯彤,光,0
D8,卢凯彤,光之外,0
D8,卢凯彤,圆谎,0
D8,发光曲线,无限引擎,1
D8,发光曲线,灰烬霓虹,2
D8,发光曲线,荒野星,0
D8,右侧合流,躲猫猫,0
D8,吉克隽逸,Looking for Trouble,0
D8,吴建京,灰沙燕,0
D8,吴林峰,下一束光,0
D8,吴青峰,Outsider,2
D8,吴青峰,水仙花之死,0
D8,告五人,爱人错过,0
D8,周华健,少年,0
D8,唐汉霄/周深,末日飞船,0
D8,好妹妹,云野,0
D8,安溥 anpu,ZOEA,0
D8,宋念宇,默念你,0
D8,宝石Gem,野狼Disco,0
D8,宫阁,夕阳·日落,0
D8,家家/方大同,在家里,0
D8,巧克力工厂Chocolate Factory,大肚子飞行员,0
D8,张艺兴,honey,0
D8,方皓玟,人话,0
D8,方皓玟,愿,0
D8,无妄合作社,在围城时与你失散,0
D8,曾轶可,雌雄同体,1
D8,曾轶可,水的记忆,0
D8,李亮辰,渡河,0
D8,李靖筠,第三颗行星,0
D8,杨乃文,在爱和你之间,0
D8,杨乃文/许钧,不再,0
D8,林二汶,最后的信仰,0
D8,林俊杰,将故事写成我们,0
D8,林宥嘉,别让我走远,0
D8,梁静茹,太阳如常升起 I,1
D8,梁静茹,我好吗,0
D8,椅子乐团,城市潜水,2
D8,橘子海,夏日漱石,2
D8,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D8,海朋森,草莓,0
D8,灭火器,双城记,0
D8,焦迈奇,我的名字,0
D8,焦迈奇,松鼠,0
D8,爱是唯一,Darling,0
D8,爱是唯一,Sunshine,0
D8,王若琳,我只在乎你,0
D8,王诗安,太空农场,0
D8,白纸扇,东莞,0
D8,百合花,一枝草,0
D8,祁紫檀,这世上美的事物总让人心碎,3
D8,粉红A,香港香港,0
D8,自闭电台,寻找小羊,0
D8,脏手指,滥情三部曲,0
D8,苏紫旭&The Paramecia,爱的匕首,0
D8,苏紫旭&The Paramecia,当年星,0
D8,苏紫旭&The Paramecia,混乱之子,0
D8,茄子蛋,孤独的人我们一起出发,0
D8,莫宰羊,健康快乐,0
D8,落日飞车,我是一只鱼,0
D8,落日飞车,Vanilla,1
D8,蔡旻佑/艾怡良,伎俩,1
D8,袁娅维,我爱,0
D8,袁娅维,来,0
D8,裘德,颁奖的时候我要缺席,0
D8,许廷铿,十,0
D8,谢安琪,773312,0
D8,路嘉欣,落落大方,0
D8,还潮,舟宿渡夏目漱石,0
D8,邓小巧,精神喂饲,0
D8,邓紫棋,句号,0
D8,邱比,叶柏,0
D8,邱比,柔黄,0
D8,郁可唯,路过人间,0
D8,郑宜农,千千万万,0
D8,陈家麟Whle,Pluto,0
D8,陈楚生,趋光号,0
D8,陈珊妮/吕士轩,成为一个厉害的普通人,0
D8,鬼卞,佳人,4
D8,魏如萱,Ophelia,0
D8,魏如萱,彼个所在,1
D8,魏如萱/岑宁儿,星期三或礼拜三,0
D8,鹿晗,夜的尽头,0
D8,鲁向卉,嘲笑孤单,0
D8,麦浚龙/黎明,忘记和记,0
D8,黎忘年,宝石,0
D8,3unshine,巴拉,0
D9,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,1
D9,9m88,爱情雨,0
D9,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D9,Atta Girl,九月,0
D9,deca joins,雾,0
D9,Dusty Bottle,You Don't Know Me,0
D9,Fill Lake,"Be not afeard, the isle is full of noises",0
D9,Happy Birdy,大球滚动,0
D9,Ice Paper,鸦雀无声,0
D9,J.Sheon,输情歌,0
D9,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D9,Matt Force,告别,0
D9,Nerve Passeger,中环留念,0
D9,per se,庆祝无意义,0
D9,SoulFa,R.U.M.O.R.S,0
D9,イルカポリス 海豚刑警,安平之光,0
D9,丁世光,你的家,0
D9,丁世光,月食,0
D9,丁世光/叶喜儿,低潮期,0
D9,上海彩虹室内合唱团,我有一个装满星星的口袋,2
D9,不优雅,停在空中,2
D9,尹吾,我承认,0
D9,九连真人,莫欺少年穷,3
D9,五条人,匈奴王,1
D9,伍佰&China Blue,让水倒流,0
D9,佛跳墙,关你屁事,0
D9,佛跳墙,无名氏,0
D9,傻子与白痴,5:10a.m.,1
D9,傻子与白痴,夜长梦少,0
D9,傻子与白痴,象牙舟,1
D9,全家福合唱团,感恩节,0
D9,全家福合唱团,爱上福利社,0
D9,凹与山/李漫,一切好事都会发生,0
D9,刘柏辛,Manta,0
D9,卢凯彤,光,0
D9,卢凯彤,光之外,0
D9,卢凯彤,圆谎,0
D9,发光曲线,无限引擎,0
D9,发光曲线,灰烬霓虹,0
D9,发光曲线,荒野星,0
D9,右侧合流,躲猫猫,0
D9,吉克隽逸,Looking for Trouble,1
D9,吴建京,灰沙燕,0
D9,吴林峰,下一束光,0
D9,吴青峰,Outsider,1
D9,吴青峰,水仙花之死,2
D9,告五人,爱人错过,1
D9,周华健,少年,0
D9,唐汉霄/周深,末日飞船,2
D9,好妹妹,云野,0
D9,安溥 anpu,ZOEA,0
D9,宋念宇,默念你,0
D9,宝石Gem,野狼Disco,0
D9,宫阁,夕阳·日落,3
D9,家家/方大同,在家里,0
D9,巧克力工厂Chocolate Factory,大肚子飞行员,0
D9,张艺兴,honey,0
D9,方皓玟,人话,0
D9,方皓玟,愿,0
D9,无妄合作社,在围城时与你失散,0
D9,曾轶可,雌雄同体,0
D9,曾轶可,水的记忆,0
D9,李亮辰,渡河,2
D9,李靖筠,第三颗行星,0
D9,杨乃文,在爱和你之间,0
D9,杨乃文/许钧,不再,0
D9,林二汶,最后的信仰,0
D9,林俊杰,将故事写成我们,0
D9,林宥嘉,别让我走远,0
D9,梁静茹,太阳如常升起 I,0
D9,梁静茹,我好吗,0
D9,椅子乐团,城市潜水,0
D9,橘子海,夏日漱石,2
D9,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,3
D9,海朋森,草莓,1
D9,灭火器,双城记,0
D9,焦迈奇,我的名字,0
D9,焦迈奇,松鼠,0
D9,爱是唯一,Darling,0
D9,爱是唯一,Sunshine,2
D9,王若琳,我只在乎你,0
D9,王诗安,太空农场,0
D9,白纸扇,东莞,0
D9,百合花,一枝草,0
D9,祁紫檀,这世上美的事物总让人心碎,2
D9,粉红A,香港香港,0
D9,自闭电台,寻找小羊,0
D9,脏手指,滥情三部曲,0
D9,苏紫旭&The Paramecia,爱的匕首,0
D9,苏紫旭&The Paramecia,当年星,3
D9,苏紫旭&The Paramecia,混乱之子,0
D9,茄子蛋,孤独的人我们一起出发,0
D9,莫宰羊,健康快乐,0
D9,落日飞车,我是一只鱼,0
D9,落日飞车,Vanilla,0
D9,蔡旻佑/艾怡良,伎俩,2
D9,袁娅维,我爱,3
D9,袁娅维,来,1
D9,裘德,颁奖的时候我要缺席,2
D9,许廷铿,十,0
D9,谢安琪,773312,0
D9,路嘉欣,落落大方,0
D9,还潮,舟宿渡夏目漱石,0
D9,邓小巧,精神喂饲,0
D9,邓紫棋,句号,0
D9,邱比,叶柏,1
D9,邱比,柔黄,2
D9,郁可唯,路过人间,0
D9,郑宜农,千千万万,0
D9,陈家麟Whle,Pluto,0
D9,陈楚生,趋光号,0
D9,陈珊妮/吕士轩,成为一个厉害的普通人,0
D9,鬼卞,佳人,1
D9,魏如萱,Ophelia,0
D9,魏如萱,彼个所在,0
D9,魏如萱/岑宁儿,星期三或礼拜三,0
D9,鹿晗,夜的尽头,0
D9,鲁向卉,嘲笑孤单,0
D9,麦浚龙/黎明,忘记和记,0
D9,黎忘年,宝石,0
D9,3unshine,巴拉,0
D10,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,1
D10,9m88,爱情雨,1
D10,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D10,Atta Girl,九月,0
D10,deca joins,雾,0
D10,Dusty Bottle,You Don't Know Me,0
D10,Fill Lake,"Be not afeard, the isle is full of noises",0
D10,Happy Birdy,大球滚动,0
D10,Ice Paper,鸦雀无声,0
D10,J.Sheon,输情歌,0
D10,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D10,Matt Force,告别,0
D10,Nerve Passeger,中环留念,0
D10,per se,庆祝无意义,0
D10,SoulFa,R.U.M.O.R.S,1
D10,イルカポリス 海豚刑警,安平之光,0
D10,丁世光,你的家,0
D10,丁世光,月食,0
D10,丁世光/叶喜儿,低潮期,0
D10,上海彩虹室内合唱团,我有一个装满星星的口袋,1
D10,不优雅,停在空中,0
D10,尹吾,我承认,0
D10,九连真人,莫欺少年穷,3
D10,五条人,匈奴王,1
D10,伍佰&China Blue,让水倒流,1
D10,佛跳墙,关你屁事,0
D10,佛跳墙,无名氏,0
D10,傻子与白痴,5:10a.m.,1
D10,傻子与白痴,夜长梦少,1
D10,傻子与白痴,象牙舟,1
D10,全家福合唱团,感恩节,0
D10,全家福合唱团,爱上福利社,0
D10,凹与山/李漫,一切好事都会发生,0
D10,刘柏辛,Manta,1
D10,卢凯彤,光,0
D10,卢凯彤,光之外,0
D10,卢凯彤,圆谎,0
D10,发光曲线,无限引擎,0
D10,发光曲线,灰烬霓虹,1
D10,发光曲线,荒野星,0
D10,右侧合流,躲猫猫,0
D10,吉克隽逸,Looking for Trouble,1
D10,吴建京,灰沙燕,0
D10,吴林峰,下一束光,0
D10,吴青峰,Outsider,1
D10,吴青峰,水仙花之死,3
D10,告五人,爱人错过,1
D10,周华健,少年,0
D10,唐汉霄/周深,末日飞船,2
D10,好妹妹,云野,0
D10,安溥 anpu,ZOEA,1
D10,宋念宇,默念你,0
D10,宝石Gem,野狼Disco,0
D10,宫阁,夕阳·日落,1
D10,家家/方大同,在家里,0
D10,巧克力工厂Chocolate Factory,大肚子飞行员,1
D10,张艺兴,honey,0
D10,方皓玟,人话,0
D10,方皓玟,愿,0
D10,无妄合作社,在围城时与你失散,1
D10,曾轶可,雌雄同体,1
D10,曾轶可,水的记忆,1
D10,李亮辰,渡河,0
D10,李靖筠,第三颗行星,0
D10,杨乃文,在爱和你之间,0
D10,杨乃文/许钧,不再,0
D10,林二汶,最后的信仰,0
D10,林俊杰,将故事写成我们,1
D10,林宥嘉,别让我走远,0
D10,梁静茹,太阳如常升起 I,0
D10,梁静茹,我好吗,1
D10,椅子乐团,城市潜水,1
D10,橘子海,夏日漱石,2
D10,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,2
D10,海朋森,草莓,1
D10,灭火器,双城记,0
D10,焦迈奇,我的名字,0
D10,焦迈奇,松鼠,1
D10,爱是唯一,Darling,0
D10,爱是唯一,Sunshine,0
D10,王若琳,我只在乎你,0
D10,王诗安,太空农场,0
D10,白纸扇,东莞,0
D10,百合花,一枝草,0
D10,祁紫檀,这世上美的事物总让人心碎,0
D10,粉红A,香港香港,0
D10,自闭电台,寻找小羊,0
D10,脏手指,滥情三部曲,0
D10,苏紫旭&The Paramecia,爱的匕首,0
D10,苏紫旭&The Paramecia,当年星,0
D10,苏紫旭&The Paramecia,混乱之子,0
D10,茄子蛋,孤独的人我们一起出发,0
D10,莫宰羊,健康快乐,0
D10,落日飞车,我是一只鱼,0
D10,落日飞车,Vanilla,0
D10,蔡旻佑/艾怡良,伎俩,1
D10,袁娅维,我爱,2
D10,袁娅维,来,1
D10,裘德,颁奖的时候我要缺席,0
D10,许廷铿,十,0
D10,谢安琪,773312,0
D10,路嘉欣,落落大方,0
D10,还潮,舟宿渡夏目漱石,0
D10,邓小巧,精神喂饲,0
D10,邓紫棋,句号,1
D10,邱比,叶柏,0
D10,邱比,柔黄,0
D10,郁可唯,路过人间,2
D10,郑宜农,千千万万,0
D10,陈家麟Whle,Pluto,0
D10,陈楚生,趋光号,1
D10,陈珊妮/吕士轩,成为一个厉害的普通人,0
D10,鬼卞,佳人,1
D10,魏如萱,Ophelia,3
D10,魏如萱,彼个所在,1
D10,魏如萱/岑宁儿,星期三或礼拜三,1
D10,鹿晗,夜的尽头,0
D10,鲁向卉,嘲笑孤单,0
D10,麦浚龙/黎明,忘记和记,0
D10,黎忘年,宝石,0
D10,3unshine,巴拉,0
D11,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D11,9m88,爱情雨,0
D11,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D11,Atta Girl,九月,1
D11,deca joins,雾,0
D11,Dusty Bottle,You Don't Know Me,0
D11,Fill Lake,"Be not afeard, the isle is full of noises",1
D11,Happy Birdy,大球滚动,0
D11,Ice Paper,鸦雀无声,0
D11,J.Sheon,输情歌,0
D11,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D11,Matt Force,告别,1
D11,Nerve Passeger,中环留念,0
D11,per se,庆祝无意义,1
D11,SoulFa,R.U.M.O.R.S,2
D11,イルカポリス 海豚刑警,安平之光,0
D11,丁世光,你的家,0
D11,丁世光,月食,0
D11,丁世光/叶喜儿,低潮期,0
D11,上海彩虹室内合唱团,我有一个装满星星的口袋,1
D11,不优雅,停在空中,0
D11,尹吾,我承认,0
D11,九连真人,莫欺少年穷,0
D11,五条人,匈奴王,1
D11,伍佰&China Blue,让水倒流,0
D11,佛跳墙,关你屁事,0
D11,佛跳墙,无名氏,1
D11,傻子与白痴,5:10a.m.,1
D11,傻子与白痴,夜长梦少,2
D11,傻子与白痴,象牙舟,0
D11,全家福合唱团,感恩节,0
D11,全家福合唱团,爱上福利社,0
D11,凹与山/李漫,一切好事都会发生,0
D11,刘柏辛,Manta,1
D11,卢凯彤,光,0
D11,卢凯彤,光之外,0
D11,卢凯彤,圆谎,0
D11,发光曲线,无限引擎,1
D11,发光曲线,灰烬霓虹,1
D11,发光曲线,荒野星,1
D11,右侧合流,躲猫猫,0
D11,吉克隽逸,Looking for Trouble,0
D11,吴建京,灰沙燕,2
D11,吴林峰,下一束光,0
D11,吴青峰,Outsider,0
D11,吴青峰,水仙花之死,0
D11,告五人,爱人错过,0
D11,周华健,少年,0
D11,唐汉霄/周深,末日飞船,1
D11,好妹妹,云野,0
D11,安溥 anpu,ZOEA,0
D11,宋念宇,默念你,0
D11,宝石Gem,野狼Disco,0
D11,宫阁,夕阳·日落,0
D11,家家/方大同,在家里,0
D11,巧克力工厂Chocolate Factory,大肚子飞行员,2
D11,张艺兴,honey,0
D11,方皓玟,人话,0
D11,方皓玟,愿,2
D11,无妄合作社,在围城时与你失散,2
D11,曾轶可,雌雄同体,0
D11,曾轶可,水的记忆,1
D11,李亮辰,渡河,0
D11,李靖筠,第三颗行星,0
D11,杨乃文,在爱和你之间,0
D11,杨乃文/许钧,不再,0
D11,林二汶,最后的信仰,1
D11,林俊杰,将故事写成我们,0
D11,林宥嘉,别让我走远,0
D11,梁静茹,太阳如常升起 I,0
D11,梁静茹,我好吗,0
D11,椅子乐团,城市潜水,1
D11,橘子海,夏日漱石,0
D11,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D11,海朋森,草莓,0
D11,灭火器,双城记,0
D11,焦迈奇,我的名字,2
D11,焦迈奇,松鼠,0
D11,爱是唯一,Darling,0
D11,爱是唯一,Sunshine,0
D11,王若琳,我只在乎你,0
D11,王诗安,太空农场,0
D11,白纸扇,东莞,2
D11,百合花,一枝草,0
D11,祁紫檀,这世上美的事物总让人心碎,1
D11,粉红A,香港香港,0
D11,自闭电台,寻找小羊,0
D11,脏手指,滥情三部曲,0
D11,苏紫旭&The Paramecia,爱的匕首,0
D11,苏紫旭&The Paramecia,当年星,0
D11,苏紫旭&The Paramecia,混乱之子,0
D11,茄子蛋,孤独的人我们一起出发,1
D11,莫宰羊,健康快乐,0
D11,落日飞车,我是一只鱼,0
D11,落日飞车,Vanilla,0
D11,蔡旻佑/艾怡良,伎俩,0
D11,袁娅维,我爱,0
D11,袁娅维,来,0
D11,裘德,颁奖的时候我要缺席,0
D11,许廷铿,十,0
D11,谢安琪,773312,0
D11,路嘉欣,落落大方,1
D11,还潮,舟宿渡夏目漱石,0
D11,邓小巧,精神喂饲,0
D11,邓紫棋,句号,0
D11,邱比,叶柏,2
D11,邱比,柔黄,0
D11,郁可唯,路过人间,1
D11,郑宜农,千千万万,0
D11,陈家麟Whle,Pluto,0
D11,陈楚生,趋光号,0
D11,陈珊妮/吕士轩,成为一个厉害的普通人,0
D11,鬼卞,佳人,0
D11,魏如萱,Ophelia,3
D11,魏如萱,彼个所在,3
D11,魏如萱/岑宁儿,星期三或礼拜三,3
D11,鹿晗,夜的尽头,1
D11,鲁向卉,嘲笑孤单,4
D11,麦浚龙/黎明,忘记和记,0
D11,黎忘年,宝石,0
D11,3unshine,巴拉,0
D12,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,1
D12,9m88,爱情雨,1
D12,9m88/Leo王,最高品质静悄悄(Airplane Mode),3
D12,Atta Girl,九月,0
D12,deca joins,雾,0
D12,Dusty Bottle,You Don't Know Me,0
D12,Fill Lake,"Be not afeard, the isle is full of noises",0
D12,Happy Birdy,大球滚动,0
D12,Ice Paper,鸦雀无声,0
D12,J.Sheon,输情歌,2
D12,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D12,Matt Force,告别,0
D12,Nerve Passeger,中环留念,0
D12,per se,庆祝无意义,0
D12,SoulFa,R.U.M.O.R.S,0
D12,イルカポリス 海豚刑警,安平之光,0
D12,丁世光,你的家,0
D12,丁世光,月食,0
D12,丁世光/叶喜儿,低潮期,1
D12,上海彩虹室内合唱团,我有一个装满星星的口袋,1
D12,不优雅,停在空中,0
D12,尹吾,我承认,0
D12,九连真人,莫欺少年穷,0
D12,五条人,匈奴王,0
D12,伍佰&China Blue,让水倒流,0
D12,佛跳墙,关你屁事,0
D12,佛跳墙,无名氏,1
D12,傻子与白痴,5:10a.m.,0
D12,傻子与白痴,夜长梦少,0
D12,傻子与白痴,象牙舟,0
D12,全家福合唱团,感恩节,0
D12,全家福合唱团,爱上福利社,0
D12,凹与山/李漫,一切好事都会发生,0
D12,刘柏辛,Manta,3
D12,卢凯彤,光,0
D12,卢凯彤,光之外,0
D12,卢凯彤,圆谎,0
D12,发光曲线,无限引擎,0
D12,发光曲线,灰烬霓虹,0
D12,发光曲线,荒野星,0
D12,右侧合流,躲猫猫,0
D12,吉克隽逸,Looking for Trouble,0
D12,吴建京,灰沙燕,0
D12,吴林峰,下一束光,1
D12,吴青峰,Outsider,0
D12,吴青峰,水仙花之死,0
D12,告五人,爱人错过,1
D12,周华健,少年,0
D12,唐汉霄/周深,末日飞船,0
D12,好妹妹,云野,0
D12,安溥 anpu,ZOEA,0
D12,宋念宇,默念你,3
D12,宝石Gem,野狼Disco,0
D12,宫阁,夕阳·日落,0
D12,家家/方大同,在家里,0
D12,巧克力工厂Chocolate Factory,大肚子飞行员,0
D12,张艺兴,honey,1
D12,方皓玟,人话,0
D12,方皓玟,愿,0
D12,无妄合作社,在围城时与你失散,0
D12,曾轶可,雌雄同体,0
D12,曾轶可,水的记忆,0
D12,李亮辰,渡河,0
D12,李靖筠,第三颗行星,0
D12,杨乃文,在爱和你之间,3
D12,杨乃文/许钧,不再,2
D12,林二汶,最后的信仰,0
D12,林俊杰,将故事写成我们,1
D12,林宥嘉,别让我走远,1
D12,梁静茹,太阳如常升起 I,0
D12,梁静茹,我好吗,1
D12,椅子乐团,城市潜水,1
D12,橘子海,夏日漱石,2
D12,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D12,海朋森,草莓,0
D12,灭火器,双城记,2
D12,焦迈奇,我的名字,0
D12,焦迈奇,松鼠,1
D12,爱是唯一,Darling,0
D12,爱是唯一,Sunshine,0
D12,王若琳,我只在乎你,1
D12,王诗安,太空农场,1
D12,白纸扇,东莞,0
D12,百合花,一枝草,0
D12,祁紫檀,这世上美的事物总让人心碎,0
D12,粉红A,香港香港,0
D12,自闭电台,寻找小羊,0
D12,脏手指,滥情三部曲,0
D12,苏紫旭&The Paramecia,爱的匕首,0
D12,苏紫旭&The Paramecia,当年星,0
D12,苏紫旭&The Paramecia,混乱之子,0
D12,茄子蛋,孤独的人我们一起出发,1
D12,莫宰羊,健康快乐,0
D12,落日飞车,我是一只鱼,2
D12,落日飞车,Vanilla,1
